"visitors_pool_total","sportbad_closed","freizeitbad_closed","sauna_closed","kursbecken_closed","event","price_adult_90min","price_adult_max","price_reduced_90min","price_reduced_max","sloop_dummy","sloop_days_since_opening","school_holiday","bank_holiday","Month","Day of month","Day of week","date_time (#1)","Year","precipitation_DWD","snow_height_DWD","air_humidity_UniOS","air_pressure_UniOS","global_solar_radiation_UniOS","temperature_UniOS","wind_speed_avg_UniOS","wind_speed_max_UniOS"
505,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,23,3,"2010-11-23",2010,6.6,0,90.42711805555548,989.9301041666685,23.51795138888887,3.4005555555555564,13.14989583333334,42.78
453,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,24,4,"2010-11-24",2010,0.8,0,90.4633680555556,992.616284722225,25.174305555555552,2.1474305555555553,6.4826041666666665,28.39
598,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,26,6,"2010-11-26",2010,0.0,0,87.6336805555555,992.6122916666674,40.34347222222223,-1.2380902777777771,3.7790277777777783,13.26
810,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,27,7,"2010-11-27",2010,0.0,0,91.67152777777774,993.9468750000023,48.7138888888889,-3.006631944444443,4.837187500000002,19.53
493,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,11,29,2,"2010-11-29",2010,0.7,0,88.1775694444445,997.3260069444464,15.22302083333335,-2.026805555555555,13.291840277777782,43.46
423,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,1,4,"2010-12-01",2010,0.5,0,77.68100694444449,997.5536458333358,42.73642361111114,-8.070972222222226,21.96392361111111,73.22
399,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,2,5,"2010-12-02",2010,0.4,1,84.59121527777782,996.999409722222,24.595590277777756,-7.174340277777773,9.586631944444443,41.48
421,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,3,6,"2010-12-03",2010,0.0,3,82.19621527777777,998.2409027777774,22.494201388888868,-5.457777777777782,11.14350694444444,24.94
738,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,4,7,"2010-12-04",2010,10.1,2,82.96052083333332,1000.5224652777792,46.444340277777805,-2.9852430555555562,14.405173611111103,44.17
648,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,5,1,"2010-12-05",2010,0.0,9,95.89138888888903,989.4514930555565,12.166319444444465,0.2475347222222225,17.43767361111112,53.88
484,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,12,6,2,"2010-12-06",2010,0.0,7,90.33208333333324,990.0293055555568,24.124548611111102,0.6707291666666664,6.796388888888888,28.39
441,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,7,3,"2010-12-07",2010,0.0,5,93.7166319444444,993.2983333333345,20.06125,-1.9926388888888862,8.581006944444447,32.66
408,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,9,5,"2010-12-09",2010,1.3,10,91.78465277777784,1004.5189583333371,37.412152777777806,-0.1875347222222229,13.740763888888885,49.87
908,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,11,7,"2010-12-11",2010,5.4,0,95.17850694444442,1002.4281249999996,16.33833333333333,4.8386458333333335,18.8407986111111,49.87
1063,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,12,1,"2010-12-12",2010,0.0,0,83.73312499999999,1003.7631250000023,13.263750000000016,1.2124999999999995,13.500486111111119,44.9
335,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,13,2,"2010-12-13",2010,4.2,0,87.71413194444446,1011.1635416666704,39.324166666666684,-3.7457986111111126,8.702291666666666,33.85
299,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,14,3,"2010-12-14",2010,0.2,6,88.28930555555559,1016.1184375000009,24.951701388888882,-3.8623958333333315,7.840347222222222,30.53
244,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,16,5,"2010-12-16",2010,10.6,5,93.99722222222228,993.0432986111106,11.129791666666678,-3.3910416666666663,11.38638888888889,52.82
348,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,17,6,"2010-12-17",2010,2.9,15,93.14048611111107,982.2671527777768,17.137500000000003,-2.993229166666664,5.092152777777777,20.31
459,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,18,7,"2010-12-18",2010,4.5,19,89.07857638888888,986.4308680555558,42.56979166666671,-6.083576388888886,7.103541666666668,19.28
437,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,19,1,"2010-12-19",2010,3.5,23,91.51611111111116,982.7052777777787,23.49524305555555,-5.542743055555558,8.303888888888896,29.27
301,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,20,2,"2010-12-20",2010,0.0,23,91.60472222222222,990.1201388888899,27.6161458333333,-6.053298611111112,8.353472222222223,26.8
297,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,12,21,3,"2010-12-21",2010,0.0,20,89.66274305555555,993.8229861111124,39.975104166666675,-7.2868402777777845,6.822152777777777,20.31
469,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,12,22,4,"2010-12-22",2010,3.1,18,92.40690972222222,992.6024305555586,23.31545138888887,-3.9877430555555526,10.577048611111108,30.86
403,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,12,23,5,"2010-12-23",2010,8.0,18,92.81607638888887,990.4401388888901,15.661597222222175,-2.5599305555555567,14.54871527777778,52.82
191,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,12,24,6,"2010-12-24",2010,0.0,20,89.13420138888881,996.2105902777811,18.304861111111094,-3.2972916666666667,17.08840277777775,52.82
514,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,3,12,26,1,"2010-12-26",2010,0.7,24,94.00649305555558,1011.0630555555591,19.506805555555538,-2.972708333333335,10.011111111111113,31.21
798,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,12,27,2,"2010-12-27",2010,0.0,22,94.09124999999993,1009.016597222219,20.204340277777753,-0.06854166666666667,10.661006944444443,32.66
1488,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,12,29,4,"2010-12-29",2010,0.0,19,88.56284722222216,1012.3647569444422,48.019652777777765,-6.900972222222218,7.441527777777777,23.35
280,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,12,31,6,"2010-12-31",2010,1.7,18,98.02614583333342,1011.4923263888907,18.256493055555527,0.0420833333333337,11.466701388888897,27.57
823,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,3,1,1,7,"2011-01-01",2011,0.6,14,94.51861111111106,1006.2308333333323,26.664409722222217,1.8129166666666658,12.870312500000006,37.01
1804,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,1,2,1,"2011-01-02",2011,0.8,14,91.01065972222224,1008.7902777777776,45.415034722222195,0.6968055555555552,10.166493055555557,27.57
1561,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,1,4,3,"2011-01-04",2011,0.0,12,88.07534722222232,1005.1187152777807,39.08774305555557,-0.24815972222222213,12.04263888888889,32.66
1393,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,1,5,4,"2011-01-05",2011,1.5,10,78.99024305555551,996.5923958333346,48.955798611111135,-2.838055555555556,14.078506944444444,44.9
974,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,1,6,5,"2011-01-06",2011,9.3,8,94.2946527777778,983.7586458333355,15.679548611111109,3.765486111111111,13.271701388888884,51.8
1640,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,2,0,1,8,7,"2011-01-08",2011,6.2,0,85.96642361111111,990.3139236111118,26.19986111111111,9.09517361111111,16.775833333333328,67.58
623,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,11,3,"2011-01-11",2011,0.7,0,85.80416666666663,995.3739236111121,51.79118055555557,1.6264930555555557,14.36197916666667,47.25
572,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,12,4,"2011-01-12",2011,12.8,0,92.37680555555546,999.8432291666662,21.057534722222215,3.9814930555555588,13.672951388888897,39.67
547,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,13,5,"2011-01-13",2011,10.0,0,98.06281249999991,996.2344444444466,15.464791666666592,8.552256944444437,13.336249999999993,40.86
745,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,14,6,"2011-01-14",2011,8.2,0,97.48350694444449,997.309270833335,11.576597222222224,9.472048611111102,18.760798611111106,56.14
1536,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,15,7,"2011-01-15",2011,0.0,0,85.48871527777779,1005.7625694444476,19.36996527777782,8.289131944444442,19.31357638888888,58.61
2134,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,16,1,"2011-01-16",2011,0.0,0,81.6512152777778,1009.7541319444495,47.04479166666655,8.86743055555555,18.287083333333353,50.82
605,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,19,4,"2011-01-19",2011,4.6,0,94.47927083333337,1015.813055555556,23.153333333333308,2.4848611111111123,7.631631944444444,30.86
559,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,20,5,"2011-01-20",2011,0.0,0,88.90652777777787,1018.7216666666702,22.69388888888889,0.3344444444444443,7.372638888888896,24.32
755,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,21,6,"2011-01-21",2011,2.1,0,91.50524305555558,1022.942222222224,22.882256944444425,-0.9497569444444438,6.803819444444446,21.03
1404,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,22,7,"2011-01-22",2011,2.1,0,96.35138888888905,1018.9680902777806,18.08458333333332,1.2432291666666666,6.311979166666669,19.65
2037,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,23,1,"2011-01-23",2011,0.4,0,94.70836805555558,1014.3719791666665,16.37131944444443,2.395555555555555,7.534513888888889,25.83
724,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,24,2,"2011-01-24",2011,5.0,0,95.04602787456447,1011.1931010452963,17.590383275261292,2.6793728222996536,8.373240418118465,29.57
630,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,25,3,"2011-01-25",2011,1.9,0,91.41354166666665,996.8357638888891,38.18659722222224,3.0857291666666686,15.30972222222223,50.82
644,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,26,4,"2011-01-26",2011,0.0,0,89.62944444444436,998.4665972222236,36.786145833333336,1.0790277777777786,8.442187500000005,33.04
552,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,27,5,"2011-01-27",2011,0.0,0,82.51732638888886,1009.751111111111,40.59263888888895,-1.3689930555555556,12.56239583333333,44.17
832,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,1,28,6,"2011-01-28",2011,0.0,0,85.07458333333332,1013.6951041666666,78.2649305555556,-2.885833333333334,10.715034722222228,41.48
1981,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,1,30,1,"2011-01-30",2011,0.0,0,91.34416666666664,1010.7365625000047,27.65315972222221,-3.0954861111111125,7.173368055555558,32.66
1681,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,1,31,2,"2011-01-31",2011,0.0,0,85.82128472222219,1013.3772569444463,23.117361111111094,-2.319930555555554,5.1158680555555565,18.35
1222,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,2,1,3,"2011-02-01",2011,1.5,0,91.0578472222222,1013.0077430555547,25.247326388888876,-3.84989583333333,14.062534722222228,40.26
505,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,2,4,"2011-02-02",2011,0.8,0,96.738888888889,1013.8352430555574,21.330451388888886,0.5520138888888887,18.86836805555559,53.88
685,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,4,6,"2011-02-04",2011,0.5,0,88.01923611111118,1002.9661458333334,12.083472222222216,6.542951388888896,28.889722222222222,75.33
1262,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,5,7,"2011-02-05",2011,1.4,0,79.60666666666664,1002.6392361111125,16.25760416666669,10.11069444444443,32.97868055555557,91.08
1918,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,6,1,"2011-02-06",2011,0.1,0,83.8446527777778,1007.0234027777796,22.287569444444443,8.963854166666675,27.252847222222222,71.24
659,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,7,2,"2011-02-07",2011,0.0,0,68.44180555555562,1003.8173958333324,96.52986111111117,8.811770833333334,23.336284722222203,67.58
527,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,9,4,"2011-02-09",2011,0.0,0,79.50180555555558,1011.2436111111163,97.32979166666671,3.049583333333333,5.545868055555556,21.48
485,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,10,5,"2011-02-10",2011,10.0,0,82.3246180555555,1003.2738541666681,43.43968749999997,5.428402777777777,13.038125000000004,42.12
1418,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,12,7,"2011-02-12",2011,8.3,0,89.26083333333332,1003.4478472222223,20.266909722222216,0.6027777777777776,11.550416666666672,44.9
1843,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,13,1,"2011-02-13",2011,0.0,0,92.6851041666666,998.4728124999993,58.17638888888892,4.549652777777776,5.540520833333336,29.89
766,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,14,2,"2011-02-14",2011,3.9,0,87.69784722222222,994.5829513888904,96.91399305555552,4.6884375,10.432673611111127,40.86
594,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,15,3,"2011-02-15",2011,0.8,0,90.37628472222218,988.2547222222228,50.56187499999998,4.853437500000003,10.386770833333333,29.57
531,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,17,5,"2011-02-17",2011,0.0,0,86.85069444444441,994.6457986111111,81.85583333333346,0.16760416666666678,12.5325,44.9
750,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,18,6,"2011-02-18",2011,0.0,0,83.60451388888885,1004.1028472222218,25.64697916666666,-0.6109375000000004,11.28329861111112,33.04
1412,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,19,7,"2011-02-19",2011,0.0,0,80.84333333333332,1007.0394791666674,69.97649305555554,-0.7185069444444454,12.270173611111106,42.12
1743,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,20,1,"2011-02-20",2011,0.0,0,71.70916666666665,1007.7985763888925,122.15378472222194,-2.140243055555555,13.977673611111095,48.09
596,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,22,3,"2011-02-22",2011,0.0,0,68.73690972222222,1008.9528125000013,149.8097569444444,-4.084548611111114,9.291215277777773,34.26
529,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,23,4,"2011-02-23",2011,0.0,0,56.26291666666677,1012.0867708333382,86.79736111111113,-1.1840625000000016,10.362638888888892,37.01
503,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,24,5,"2011-02-24",2011,0.0,0,68.66461805555552,1011.5945833333374,37.95628472222224,2.336805555555556,11.194861111111107,30.53
723,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,25,6,"2011-02-25",2011,0.0,0,81.51458333333332,1015.3879513888888,42.595729166666665,4.365555555555556,7.4775,26.55
1493,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,26,7,"2011-02-26",2011,0.6,0,74.94559027777775,1003.1539930555568,65.69756944444454,6.274444444444441,13.192222222222227,41.48
1937,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,2,27,1,"2011-02-27",2011,3.3,0,94.85524305555555,997.626145833335,27.31565972222222,4.089305555555556,11.306527777777779,31.56
600,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,1,3,"2011-03-01",2011,0.0,0,87.32336805555562,1023.6083333333341,140.29184027777765,1.5950000000000004,10.979513888888889,48.09
531,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,2,4,"2011-03-02",2011,0.0,0,83.84378472222224,1024.7864236111136,149.24913194444434,-0.3347916666666662,14.627118055555558,48.09
456,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,3,5,"2011-03-03",2011,0.0,0,76.82583333333332,1022.2329513888918,173.11045138888878,0.32760416666666714,11.352881944444448,34.69
667,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,4,6,"2011-03-04",2011,0.0,0,78.14583333333329,1020.4355902777766,164.49524305555573,0.2699305555555556,6.348437500000002,25.16
1392,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,5,7,"2011-03-05",2011,0.0,0,87.29899305555558,1016.1189583333348,61.12451388888888,1.002395833333333,6.844826388888889,26.31
1689,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,6,1,"2011-03-06",2011,0.0,0,68.24454861111107,1018.5698958333368,181.14642361111106,1.732673611111111,6.801284722222224,31.56
1023,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,7,2,"2011-03-07",2011,0.0,0,47.371111111111105,1022.2004166666686,192.4107986111111,2.5222569444444476,8.214131944444441,36.04
637,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,8,3,"2011-03-08",2011,0.0,0,45.302569444444465,1011.679618055558,191.79263888888875,4.363750000000001,9.821736111111115,39.11
564,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,9,4,"2011-03-09",2011,0.6,0,77.94305555555555,1001.4431597222257,59.92597222222226,6.3156944444444445,17.940868055555544,64.29
531,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,10,5,"2011-03-10",2011,1.3,0,85.12729166666668,998.2954861111134,33.23281249999995,5.873923611111114,22.981076388888894,62.77
789,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,11,6,"2011-03-11",2011,0.0,0,71.68531249999998,1001.2820486111109,90.27802083333331,7.0805555555555575,14.460625000000002,45.66
1088,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,12,7,"2011-03-12",2011,0.0,0,67.23770833333327,996.7539583333356,142.46225694444436,8.543298611111108,7.807743055555559,37.01
1494,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,13,1,"2011-03-13",2011,1.1,0,70.83572916666662,993.1744444444461,80.40729166666665,11.176111111111112,7.946597222222219,38.03
737,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,14,2,"2011-03-14",2011,0.5,0,90.83430555555563,1002.4306944444438,60.40697916666664,9.981875000000006,4.140520833333334,19.78
602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,15,3,"2011-03-15",2011,0.0,0,90.5438888888889,1006.4403819444423,117.6565625,9.571006944444454,12.931215277777767,48.09
558,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,16,4,"2011-03-16",2011,0.0,0,87.81034722222222,1001.9947222222228,57.63663194444453,4.24760416666667,18.035416666666663,58.61
602,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,17,5,"2011-03-17",2011,0.6,0,89.66291666666666,997.6508333333334,33.441631944444424,5.104062500000001,10.234027777777781,36.52
854,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,18,6,"2011-03-18",2011,0.0,0,82.9675000000001,1008.356562499998,69.5210416666667,5.346458333333335,9.549826388888896,29.27
1059,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,3,19,7,"2011-03-19",2011,0.0,0,69.80083333333333,1020.2460069444465,221.19482638888888,5.45600694444445,6.2635416666666694,23.35
1179,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,20,1,"2011-03-20",2011,0.0,0,61.25715277777775,1022.4139930555588,216.92565972222206,5.809409722222218,3.8518055555555577,20.88
760,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,21,2,"2011-03-21",2011,0.0,0,56.491840277777754,1023.2090972222227,199.61246527777786,7.590625000000005,5.167152777777778,24.32
882,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,23,4,"2011-03-23",2011,0.0,0,71.09552083333335,1027.7246180555553,205.74267361111103,8.63090277777778,5.061215277777778,19.28
696,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,24,5,"2011-03-24",2011,0.0,0,69.49079861111109,1022.839270833334,185.5348263888888,9.296249999999997,3.443819444444445,21.48
944,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,25,6,"2011-03-25",2011,0.0,0,70.73295138888886,1008.2987847222248,127.57565972222203,8.685381944444446,6.509583333333334,30.2
783,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,28,2,"2011-03-28",2011,0.0,0,68.8196180555555,1002.8833333333364,145.78857638888883,4.833576388888891,4.514583333333331,25.6
659,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,29,3,"2011-03-29",2011,0.0,0,66.82204861111107,1003.5639930555592,237.67670138888883,7.123750000000001,4.961215277777779,28.68
794,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,3,30,4,"2011-03-30",2011,3.4,0,68.39819444444453,1001.9169097222247,187.87513888888864,9.689756944444447,7.487291666666668,43.46
761,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,2,7,"2011-04-02",2011,2.3,0,67.27256944444447,1004.128090277778,238.0251041666666,17.207499999999996,10.393368055555548,50.82
1726,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,3,1,"2011-04-03",2011,19.3,0,85.96447916666665,1000.328611111113,55.42833333333337,12.847986111111107,6.412881944444444,25.38
855,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,4,2,"2011-04-04",2011,0.0,0,83.33079861111116,1006.3903819444472,136.61399305555523,9.698229166666671,11.446979166666669,43.46
673,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,5,3,"2011-04-05",2011,0.0,0,69.99524305555552,1011.2910069444481,90.18795138888886,9.073159722222222,18.219687500000006,56.14
693,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,7,5,"2011-04-07",2011,0.0,0,74.18378472222216,1011.3451736111098,149.45517361111098,13.37107638888888,13.81413194444444,44.9
851,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,8,6,"2011-04-08",2011,0.0,0,74.3266666666667,1012.1757986111138,265.99864583333306,9.777430555555558,12.977708333333332,49.87
989,0,0,0,0,1,4.6,7.6,2.6,4.6,0,0,0,0,4,9,7,"2011-04-09",2011,0.0,0,68.34819444444439,1012.6454513888889,272.0576041666665,10.113020833333332,9.91065972222222,31.21
1088,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,10,1,"2011-04-10",2011,0.0,0,65.87666666666664,1013.2993750000011,263.6148263888889,10.923437499999995,5.126145833333331,21.96
753,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,13,4,"2011-04-13",2011,0.0,0,67.56437499999997,1008.1475000000017,207.6284375,8.22715277777778,14.115104166666667,44.9
637,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,14,5,"2011-04-14",2011,0.0,0,61.885277777777816,1007.5532638888895,245.61944444444453,9.024791666666669,3.962777777777776,20.59
775,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,0,0,4,15,6,"2011-04-15",2011,0.0,0,56.12687500000004,1009.418750000001,223.15812499999996,10.798229166666667,4.0683333333333325,32.66
1048,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,1,0,4,17,1,"2011-04-17",2011,0.0,0,56.62104166666671,1013.0981944444437,222.83555555555566,12.480312500000009,4.209375000000002,27.31
1196,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,18,2,"2011-04-18",2011,0.0,0,56.9958680555556,1010.3223958333331,287.5683333333334,13.673993055555552,6.812569444444446,40.86
1175,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,19,3,"2011-04-19",2011,0.0,0,49.52954861111112,1005.3128125000017,292.70944444444433,16.039062499999986,8.012465277777778,45.66
1546,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,20,4,"2011-04-20",2011,0.0,0,51.68680555555556,1004.6056597222256,282.9835069444444,17.242256944444446,5.517743055555554,26.8
1251,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,21,5,"2011-04-21",2011,0.0,0,52.417534722222285,1003.8392361111136,267.68656249999987,18.097361111111113,6.772326388888891,33.04
1109,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,23,7,"2011-04-23",2011,0.0,0,52.33163194444443,1001.0743055555607,286.05902777777766,18.42715277777777,8.613125,38.03
720,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,24,1,"2011-04-24",2011,0.0,0,48.84673611111113,1005.7025694444458,307.1638541666667,17.84583333333334,9.239965277777777,47.25
1085,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,3,4,25,2,"2011-04-25",2011,0.0,0,50.71239583333335,1009.7723263888906,311.6766666666665,16.613576388888884,8.54621527777777,42.78
1381,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,26,3,"2011-04-26",2011,0.0,0,53.01906249999998,1009.1095138888917,263.80513888888873,15.371597222222228,11.13611111111111,53.88
1948,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,27,4,"2011-04-27",2011,8.5,0,76.8872222222222,1006.7908680555546,141.66111111111118,12.64729166666667,7.425104166666667,27.31
1314,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,29,6,"2011-04-29",2011,0.0,0,68.86548611111105,1002.1469791666701,297.40652777777797,15.611736111111115,15.371979166666655,59.93
1034,0,0,0,0,0,4.6,7.6,2.6,4.6,0,0,3,0,4,30,7,"2011-04-30",2011,0.0,0,49.25569444444441,1001.4399305555567,323.1711111111114,13.381215277777777,17.75604166666666,67.58
660,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,5,2,2,"2011-05-02",2011,0.0,0,56.87538194444445,1001.6596180555597,335.6796874999997,8.3515625,16.59833333333334,54.99
630,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,5,3,3,"2011-05-03",2011,0.2,0,50.294513888888844,1004.8294444444429,370.8568749999998,8.010868055555552,12.544791666666677,37.51
618,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,5,4,4,"2011-05-04",2011,0.9,0,71.17565972222225,1008.781770833332,175.2027777777779,7.752326388888891,6.506909722222222,40.86
706,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,5,6,6,"2011-05-06",2011,0.0,0,49.91253472222219,1009.3404513888927,299.0994444444443,15.608368055555552,7.997812499999993,38.03
1116,0,0,0,0,0,4.6,10.0,2.8,8.3,0,0,0,0,5,7,7,"2011-05-07",2011,0.0,0,46.81906249999995,1007.8149305555556,307.49729166666634,19.274687499999988,11.84895833333333,51.8
